Year,Semester,Instructor,Gender,Class,HS GPA,ACT conversion,Pretest,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Final
2016,Fall ,B,Female,Junior,3.78,21,45,70,40,86,52,74,
2016,Fall ,B,Male,Junior,3.53,23,36.6667,94,36,74,68,80,
2016,Fall ,B,Male,Junior,3.33,26,31.6667,90,43,86,74,86,
2016,Fall ,B,Male,Senior,3.6,20,35,76,36,76,78,72,
2016,Fall ,B,Male,Sophomore,2.91,23,36.6667,76,28,68,72,60,
2016,Fall ,B,Male,Junior,3.11,17,31.6667,72,29,64,42,54,
2016,Fall ,B,Male,Senior,3.55,24,26.6667,94,50,96,88,90,
2016,Fall ,B,Female,Freshman,3.94,27,40,94,44,86,88,90,
2016,Fall ,B,Male,Senior,3.21,22,38.3333,86,36,74,68,72,
2016,Fall ,B,Male,Junior,3,,31.6667,34,22,40,24,26,
2016,Fall ,B,Male,Senior,3.55,27,26.6667,64,34,54,60,48,
2016,Fall ,B,Female,Senior,3.83,26,48.3333,92,48,88,86,84,
2016,Fall ,B,Male,Senior,2.39,26,40,90,39,90,82,80,
2016,Fall ,B,Male,Junior,3.31,26,35,88,41,84,82,68,
2016,Fall ,B,Male,Junior,3.29,24,35,82,43,88,96,88,
2016,Fall ,B,Male,Senior,3.06,27,55,68,25,84,64,50,
2016,Fall ,B,Female,Sophomore,3.86,21,38.3333,64,29,70,58,48,
2016,Fall ,B,Male,Junior,3.36,22,38.3333,66,37,88,72,74,
2016,Fall ,B,Male,Senior,3.52,21,41.6667,92,43,80,64,76,
2016,Fall ,B,Female,Senior,3.82,23,36.6667,68,46,80,66,76,
2016,Fall ,B,Male,Non-Matriculating,3.73,20,45,80,41,80,66,76,
2016,Fall ,B,Female,Sophomore,3.33,22,43.3333,46,21,,,,
2016,Fall ,B,Female,Senior,3.43,25,21.6667,80,44,92,84,82,
2016,Fall ,B,Male,Junior,2.91,21,51.6667,76,40,76,54,50,
2016,Fall ,B,Female,Senior,3.45,19,36.6667,60,27,78,,40,
2016,Fall ,B,Male,Senior,2.93,21,28.3333,82,39,84,74,66,
2016,Fall ,B,Male,Junior,3.61,22,46.6667,72,42,74,72,68,
2016,Fall ,B,Male,Senior,3.13,23,36.6667,74,31,82,60,68,
2016,Fall ,B,Male,Senior,3.92,29,53.3333,94,30,70,82,80,
2016,Fall ,B,Female,Senior,3.5,20,21.6667,56,23,62,40,48,
2016,Fall ,B,Male,Senior,2.89,26,50,100,46,94,96,80,
2016,Fall ,B,Male,Senior,3.42,27,26.6667,92,44,98,90,94,
2016,Fall ,B,Female,Senior,2.58,19,,42,24,56,40,28,
2016,Fall ,B,Female,Senior,3.58,24,48.3333,96,49,92,86,82,
2016,Fall ,B,Female,Junior,,23,30,68,41,72,72,78,
2016,Fall ,B,Female,Senior,3.56,18,43.3333,70,40,52,74,68,
2016,Fall ,B,Female,Non-Matriculating,3.5,17,43.3333,84,49,86,78,88,
2016,Fall ,B,Male,Senior,2.77,21,46.6667,98,41,88,98,94,
2016,Fall ,B,Female,Senior,3.93,24,38.3333,80,42,88,66,70,
2016,Fall ,B,Male,Senior,3.52,29,55,98,46,92,98,90,
2016,Fall ,B,Female,Sophomore,3.12,17,31.6667,36,32,42,44,,
2016,Fall ,B,Female,Senior,4,29,33.3333,94,45,84,74,68,
2016,Fall ,B,Female,Junior,2.94,23,45,92,36,78,64,74,
2016,Fall ,B,Female,Junior,2.95,18,38.3333,62,38,76,46,74,
2016,Fall ,B,Male,Junior,2.95,20,60,90,44,84,72,80,
2016,Fall ,B,Female,Non-Matriculating,2.3,,31.6667,46,27,66,44,,
2016,Fall ,B,Male,Senior,3.94,26,36.6667,70,40,64,66,54,
2016,Fall ,B,Male,Senior,3.3,22,30,92,44,82,76,74,
2016,Fall ,B,Female,Junior,3.8,23,38.3333,78,36,82,64,76,
2016,Fall ,B,Female,Junior,3.97,30,38.3333,80,41,76,62,78,
2016,Fall ,B,Male,Sophomore,3.69,20,25,82,40,84,74,92,
2016,Fall ,B,Male,Junior,3.31,19,15,66,25,62,78,70,
2016,Fall ,B,Male,Junior,2.25,19,41.6667,98,47,90,80,90,
2016,Fall ,B,Female,Sophomore,3.84,22,,60,32,74,82,80,
2016,Fall ,B,Male,Senior,3.33,21,43.3333,94,49,98,98,92,
2016,Fall ,B,Male,Senior,3.08,17,40,82,49,90,92,88,
2016,Fall ,B,Male,Senior,3.29,18,35,90,43,88,76,72,
2016,Fall ,B,Male,Senior,,20,40,90,48,82,80,78,
2016,Fall ,B,Female,Sophomore,3.91,25,,82,43,76,80,78,
2016,Fall ,B,Female,Senior,3.48,24,43.3333,92,48,96,82,90,
2016,Fall ,B,Male,Senior,,,48.3333,98,48,98,84,82,
2016,Fall ,B,Female,Senior,,,50,72,42,58,54,38,
2016,Fall ,B,Male,Junior,4,25,40,92,47,98,100,90,
2016,Fall ,B,Female,Junior,3.52,21,31.6667,90,47,86,80,82,
2016,Fall ,B,Male,Sophomore,2.34,20,,92,,,84,84,
2016,Fall ,B,Male,Sophomore,2.19,20,28.3333,74,24,56,68,54,
2016,Fall ,B,0,0,,,30,42,12,40,,,
2016,Fall ,B,Female,Junior,3.78,18,20,68,32,64,60,60,
2016,Fall ,B,Female,Junior,3.93,22,31.6667,46,19,52,40,30,
2016,Fall ,B,Female,Junior,3.79,27,43.3333,84,43,78,80,78,
2016,Fall ,B,Male,Junior,2.95,25,31.6667,72,34,60,62,28,
2016,Fall ,B,Male,Sophomore,2.99,24,43.3333,84,35,82,60,62,
2016,Fall ,B,Male,Sophomore,3.6,19,26.6667,80,24,76,70,62,
2016,Fall ,B,0,0,,,30,58,37,86,,,
2016,Fall ,B,Female,Senior,2.85,19,31.6667,66,28,76,58,28,
2016,Fall ,B,Male,Freshman,3.06,22,28.3333,56,26,66,54,22,
2016,Fall ,B,Male,Sophomore,3.58,24,3.3333,78,43,84,70,86,
2016,Fall ,B,Male,Sophomore,3.6,25,40,90,46,80,70,66,
2016,Fall ,B,Male,Junior,3.52,23,40,92,48,98,90,90,
2016,Fall ,B,Male,Freshman,2.84,20,28.3333,44,30,48,42,32,
2016,Fall ,B,Male,Junior,2.3,18,36.6667,30,18,58,38,30,
2016,Fall ,B,Female,Sophomore,3.16,30,35,72,45,96,90,86,
2016,Fall ,B,Male,Sophomore,3.69,26,31.6667,80,39,82,68,46,
2016,Fall ,B,Female,Freshman,2.83,25,,70,41,80,60,58,
2016,Fall ,B,Male,Sophomore,3.04,22,25,80,40,84,74,90,
2016,Fall ,B,0,0,,,35,50,19,44,,,
2016,Fall ,B,Male,Junior,3.35,17,28.3333,74,31,50,78,66,
2016,Fall ,B,Male,Junior,2.73,22,30,86,39,80,72,58,
2016,Fall ,B,Female,Junior,3.37,23,,66,39,86,84,78,
2016,Fall ,B,Female,Senior,3.04,24,36.6667,56,25,64,48,,
2016,Fall ,B,Male,Sophomore,2.45,20,28.3333,62,35,72,58,,
2016,Fall ,B,Male,Junior,3.53,23,26.6667,80,48,82,60,84,
2016,Fall ,B,Male,Sophomore,3.16,20,43.3333,82,36,68,58,,
2016,Fall ,B,Male,Sophomore,3.61,19,30,62,27,56,64,52,
2016,Fall ,B,Female,Junior,3.55,25,,64,30,62,54,64,
2016,Fall ,B,Female,Freshman,2.79,16,35,54,22,56,38,42,
2016,Fall ,B,0,0,2.28,17,18.3333,54,14,50,,,
2016,Fall ,B,Male,Senior,2.85,21,28.3333,78,38,68,70,90,
2016,Fall ,B,Male,Sophomore,2.74,20,,74,44,84,86,84,
2016,Fall ,B,Female,Junior,3.84,27,30,80,42,88,74,78,
2016,Fall ,B,Female,Sophomore,,,41.6667,66,27,54,62,44,
2016,Fall ,B,Female,Junior,3.44,26,31.6667,92,33,72,36,66,
2016,Fall ,B,Female,Senior,,18,43.3333,90,42,68,82,84,
2016,Fall ,B,Male,Sophomore,,22,33.3333,86,44,88,96,92,
2016,Fall ,B,Female,Senior,3.45,26,36.6667,70,39,68,62,74,
2016,Fall ,B,0,0,,,38.3333,68,25,44,48,,
2016,Fall ,B,Male,Senior,2.92,20,,90,42,82,66,56,
2016,Fall ,B,Male,Junior,3.61,23,41.6667,88,43,58,82,54,
2016,Fall ,B,Male,Sophomore,2.94,25,25,88,43,64,58,62,
2016,Fall ,B,Male,Sophomore,3.09,21,30,78,31,76,76,82,
2016,Fall ,B,Male,Junior,3.12,20,33.3333,62,38,70,56,56,
2016,Fall ,B,Female,Senior,,26,45,82,45,94,84,98,
2016,Fall ,B,Female,Sophomore,3.87,26,48.3333,92,49,82,82,92,
2016,Fall ,B,Female,Sophomore,3.51,24,28.3333,74,48,82,86,70,
2016,Fall ,B,Male,Junior,3.03,21,25,80,32,78,74,60,
2016,Fall ,B,0,0,3.02,26,41.6667,70,22,,42,,
2016,Fall ,B,Male,Junior,3.69,22,43.3333,82,37,72,62,,
2016,Fall ,B,Male,Sophomore,3.49,27,31.6667,88,48,80,90,82,
2016,Fall ,B,Female,Sophomore,3.7,21,30,70,41,80,66,72,
2016,Fall ,B,Male,Sophomore,3.4,20,40,76,22,40,52,34,
2016,Fall ,B,Male,Junior,3.82,24,28.3333,90,47,88,78,84,
2016,Fall ,B,Male,Junior,3.23,21,30,94,38,72,84,88,
2016,Fall ,B,Male,Junior,3.12,31,46.6667,84,42,88,66,86,
2016,Fall ,B,Male,Sophomore,3.1,19,36.6667,62,28,54,,44,
2016,Fall ,B,Male,Junior,3.85,24,38.3333,100,48,96,96,98,
2016,Fall ,B,Female,Senior,2.79,19,35,42,25,72,60,44,
2016,Fall ,B,Male,Sophomore,2.14,18,23.3333,90,48,90,76,80,
2016,Fall ,B,Female,Junior,3.73,25,30,86,36,84,60,76,
2016,Fall ,B,Female,Junior,2.58,19,36.6667,46,32,68,38,36,
2016,Fall ,B,Female,Freshman,3.59,30,51.6667,98,,72,48,62,
2016,Fall ,B,Male,Sophomore,2.97,22,50,82,46,80,70,86,
2016,Fall ,B,Female,Sophomore,3.98,29,50,96,48,98,92,90,
2016,Fall ,B,Female,Sophomore,3.76,21,38.3333,76,39,72,56,62,
2016,Fall ,B,Female,Junior,,,36.6667,98,46,100,92,98,
2016,Fall ,B,Male,Junior,3.14,23,55,72,37,84,64,64,
2016,Fall ,B,Male,Senior,,,26.6667,74,33,62,48,56,
2016,Fall ,B,Male,Junior,3.63,26,55,100,47,82,96,88,
2016,Fall ,B,Female,Sophomore,3.86,30,36.6667,86,40,74,54,66,
2016,Fall ,B,Male,Sophomore,3.15,17,21.6667,60,32,48,32,,
2016,Fall ,B,Female,Sophomore,3.7,20,60,84,44,86,62,72,
2016,Fall ,B,Female,Sophomore,3.66,28,45,94,44,84,92,90,
2016,Fall ,B,Female,Freshman,2.88,23,,44,14,54,46,34,
2016,Fall ,B,Female,Freshman,3.45,26,43.3333,74,38,84,68,56,
2017,Winter,A,Male,Senior,,,42,72,84,94,53,80,70
2017,Winter,A,Female,Freshman,3.67,25,38,74,44,56,53,36,47
2017,Winter,A,Male,Junior,2.65,19,52,88,88,90,85,88,77
2017,Winter,A,Male,Senior,3.92,22,52,90,100,90,80,84,88
2017,Winter,A,Female,Sophomore,3.24,22,48,84,82,76,,92,80
2017,Winter,A,Male,Senior,,,30,66,84,74,60,66,55
2017,Winter,A,Male,Senior,3.97,28,,86,90,86,80,84,68
2017,Winter,A,Male,Junior,3.3,23,33,74,64,78,58,56,63
2017,Winter,A,Male,Sophomore,3.25,21,23,72,84,94,73,86,80
2017,Winter,A,Female,Junior,3.68,21,37,80,88,84,73,76,67
2017,Winter,A,Female,Sophomore,3.93,23,32,88,84,80,76,82,78
2017,Winter,A,Male,Sophomore,3.54,21,,70,66,66,62,64,55
2017,Winter,A,Male,Freshman,2.25,22,27,56,42,58,36,32,33
2017,Winter,A,Female,Sophomore,2.21,24,,94,76,70,75,70,62
2017,Winter,A,Male,Sophomore,3.04,18,37,60,66,74,42,32,28
2017,Winter,A,Male,Senior,,24,72,96,90,80,73,78,72
2017,Winter,A,Male,Sophomore,3.43,25,,66,48,70,62,50,58
2017,Winter,A,Male,Senior,3,17,27,60,64,78,33,34,48
2017,Winter,A,Male,Sophomore,3.27,25,,74,84,80,76,74,60
2017,Winter,A,Female,Junior,2.79,20,37,68,56,56,42,40,58
2017,Winter,A,Male,Sophomore,2.22,17,,58,76,82,67,70,70
2017,Winter,A,Male,Freshman,3.51,21,,76,46,76,49,44,58
2017,Winter,A,Male,Junior,2.99,,30,78,82,84,69,78,63
2017,Winter,A,Male,Sophomore,3.71,23,32,76,80,52,31,82,38
2017,Winter,A,Male,Sophomore,,,,50,60,82,35,44,40
2017,Winter,A,Male,Sophomore,3.21,23,38,90,78,92,78,82,75
2017,Winter,A,Male,Junior,3.7,23,32,68,48,74,51,44,32
2017,Winter,A,Male,Sophomore,3.65,21,40,74,46,68,36,34,45
2017,Winter,A,Male,Senior,3.74,24,43,88,66,94,65,66,82
2017,Winter,A,Male,Senior,3.73,20,65,92,100,96,89,92,92
2017,Winter,A,Male,Junior,3.81,25,28,96,80,78,75,68,88
2017,Winter,A,Female,Freshman,3.46,20,,54,46,80,45,48,47
2017,Winter,A,Female,Freshman,3.92,24,,68,58,64,40,50,47
2017,Winter,A,Female,Senior,3.66,17,30,86,82,90,89,76,82
2017,Winter,A,Male,Junior,3.12,19,,64,88,84,62,78,53
2017,Winter,A,Male,Junior,3.92,26,,86,76,86,64,72,75
2017,Winter,A,Male,Junior,3.81,23,53,90,92,96,93,84,80
2017,Winter,A,Male,Freshman,3.42,27,,78,82,90,53,68,73
2017,Winter,A,Male,Sophomore,2.84,28,37,78,76,72,69,74,72
2017,Winter,A,Male,Senior,3.92,26,53,86,94,60,71,64,65
2017,Winter,A,Male,Freshman,2.72,26,,,50,56,42,44,43
2017,Winter,A,Female,Sophomore,3.4,27,27,76,72,78,51,34,52
2017,Winter,A,Male,Junior,3.35,21,22,64,84,74,56,76,62
2017,Winter,A,Male,Junior,3.56,20,37,58,70,52,58,52,35
2017,Winter,A,Male,Sophomore,3.42,22,33,66,68,82,64,68,67
2017,Winter,A,Male,Sophomore,3.47,20,32,86,86,92,71,80,68
2017,Winter,A,Female,Junior,3.68,25,,74,50,66,51,28,47
2017,Winter,A,Female,Sophomore,3.42,23,,74,86,74,67,80,68
2017,Winter,A,Male,Sophomore,3.02,26,,76,80,68,73,88,60
2017,Winter,A,Female,Sophomore,3.56,25,28,92,94,86,69,84,77
2017,Winter,A,Male,Junior,2.9,24,47,100,98,90,89,,75
2017,Winter,A,Male,Freshman,3.49,29,,46,40,50,38,,37
2017,Winter,A,Female,Junior,2.93,24,33,50,36,56,44,,
2017,Winter,A,Male,Sophomore,3.26,23,,82,70,52,69,38,
2017,Winter,A,Female,Sophomore,2.99,21,,58,78,84,45,62,58
2017,Winter,A,Male,Senior,3.92,29,,98,92,84,73,82,83
2017,Winter,A,Male,Non-Matriculating,3.52,26,58,98,92,80,85,94,77
2017,Winter,A,Female,Sophomore,3.39,19,,64,76,72,47,68,62
2017,Winter,A,Male,Junior,3.68,27,50,90,84,80,75,76,82
2017,Winter,A,Male,Senior,,,42,64,40,92,78,68,72
2017,Winter,A,Male,Junior,3.6,25,40,92,82,92,78,96,90
2017,Winter,A,Male,Junior,3.23,17,35,72,70,56,40,36,40
2017,Winter,A,Male,Junior,3.48,24,,66,68,54,44,38,52
2017,Winter,A,Male,Senior,3.17,23,38,70,74,78,56,76,58
2017,Winter,A,Female,Sophomore,2.85,20,42,60,46,56,35,32,
2017,Winter,A,Male,Freshman,3.72,21,,52,60,68,40,40,35
2017,Winter,A,Male,Sophomore,3.66,22,,54,52,74,49,32,42
2017,Winter,A,Female,Sophomore,,,,48,22,52,35,44,
2017,Winter,A,Female,Senior,3.7,22,,82,82,88,75,88,70
2017,Winter,A,Male,Junior,,,42,82,90,88,73,64,73
2017,Winter,A,Male,Junior,,,32,70,74,74,44,48,55
2017,Winter,A,Male,Sophomore,2.96,21,,50,76,68,71,40,57
2017,Winter,A,Male,Sophomore,2.97,27,,68,86,72,60,60,62
2017,Winter,A,Male,Junior,,20,37,50,58,70,36,50,47
2017,Winter,A,Male,Freshman,3.35,20,33,90,84,92,75,72,82
2017,Winter,A,Male,Junior,3.51,24,37,94,88,94,96,88,93
2017,Winter,A,Male,Junior,3.24,21,42,90,86,82,84,76,75
2017,Winter,A,Female,Senior,3.5,25,57,96,88,92,82,84,82
2017,Winter,A,Male,Sophomore,3.92,23,40,90,86,94,89,80,92
2017,Winter,A,Female,Senior,3.08,22,40,82,92,84,38,66,62
2017,Winter,A,Male,Sophomore,3.36,25,40,94,88,70,55,64,73
2017,Winter,A,Male,Freshman,3.05,20,43,64,44,76,40,,
2017,Winter,A,Male,Freshman,2.59,28,27,84,78,84,44,68,52
2017,Winter,A,Male,Senior,3.46,19,30,86,76,86,82,76,65
2017,Winter,A,Female,Freshman,3.43,26,27,42,34,,27,,38
2017,Winter,A,Male,Junior,3.15,23,27,88,88,94,64,52,75
2017,Winter,A,Male,Freshman,2.43,23,40,94,94,76,80,70,88
2017,Winter,A,Male,Freshman,3.01,28,47,76,72,74,69,70,67
2017,Winter,A,Male,Sophomore,3.05,21,35,70,56,48,36,40,58
2017,Winter,A,Male,Freshman,2.59,19,,80,56,,,,
2017,Winter,A,Male,Sophomore,3.72,21,25,76,84,88,53,88,53
2017,Winter,A,Male,Freshman,2.24,18,,46,50,50,,,
2017,Winter,A,Female,Junior,3.35,22,40,70,56,70,73,58,52
2017,Winter,B,Male,Sophomore,3.63,23,38,92,86,88,91,90,87
2017,Winter,B,Female,Sophomore,3.49,21,37,48,50,56,35,38,33
2017,Winter,B,Male,Sophomore,,17,,62,40,,,,30
2017,Winter,B,Male,Freshman,3.17,21,30,82,80,74,,,
2017,Winter,B,Female,Non-Matriculating,3.14,27,52,82,78,60,76,86,63
2017,Winter,B,Male,Freshman,2.81,21,,74,52,62,,60,62
2017,Winter,B,Male,Sophomore,2.79,16,,82,82,70,67,80,62
2017,Winter,B,Male,Freshman,3.21,21,42,76,88,78,56,76,75
2017,Winter,B,#N/A,#N/A,,20,,90,92,76,51,,
2017,Winter,B,Female,Junior,3.24,24,43,86,84,78,62,72,75
2017,Winter,B,Male,Freshman,3.51,27,30,70,78,84,69,72,58
2017,Winter,B,Female,Junior,3.98,25,65,88,90,100,78,80,88
2017,Winter,B,Female,Freshman,3.4,22,,46,40,32,35,34,23
2017,Winter,B,Male,Sophomore,3.59,25,45,92,92,80,85,92,87
2017,Winter,B,Female,Sophomore,3.96,27,52,90,92,80,76,76,82
2017,Winter,B,Male,Sophomore,3.67,21,40,58,70,64,71,58,40
2017,Winter,B,Female,Sophomore,2.61,20,,60,54,68,58,72,58
2017,Winter,B,#N/A,#N/A,2.28,17,42,70,54,52,35,26,
2017,Winter,B,Male,Sophomore,3.61,27,48,88,92,92,82,98,77
2017,Winter,B,Female,Junior,,,33,58,64,62,51,54,55
2017,Winter,B,Male,Sophomore,3.85,22,30,92,82,86,76,80,77
2017,Winter,B,Male,Junior,2.31,24,27,70,70,72,60,72,55
2017,Winter,B,Male,Sophomore,3.48,22,30,68,74,58,42,52,48
2017,Winter,B,Male,Freshman,3.37,33,,94,74,90,75,92,80
2017,Winter,B,Female,Junior,2.47,25,,66,86,78,65,90,72
2017,Winter,B,Female,Sophomore,3.16,23,28,82,68,60,55,,
2017,Winter,B,Male,Senior,,18,38,64,58,58,67,60,50
2017,Winter,B,Male,Freshman,3.92,26,52,94,94,90,71,82,80
2017,Winter,B,Male,Sophomore,2.08,26,27,40,22,44,27,,37
2017,Winter,B,Female,Sophomore,3.79,25,33,88,92,84,65,90,73
2017,Winter,B,Male,Senior,2.36,22,,88,58,76,65,56,53
2017,Winter,B,Male,Junior,2.76,20,30,58,60,76,40,66,47
2017,Winter,B,Male,Freshman,2.47,28,48,82,,60,38,,
2017,Winter,B,Male,Junior,2.19,,22,78,70,74,49,70,53
2017,Winter,B,Male,Sophomore,2.61,22,,64,54,66,56,,
2017,Winter,B,Male,Senior,3.19,25,40,94,82,66,73,78,67
2017,Winter,B,Male,Sophomore,2.89,24,40,78,82,74,67,70,67
2017,Winter,B,Female,Freshman,2.41,32,33,70,50,72,55,56,63
2017,Winter,B,Female,Junior,3.02,18,55,64,52,80,55,44,53
2017,Winter,B,Male,Freshman,3.37,22,42,76,70,80,,,
2017,Winter,B,Male,Sophomore,3.29,24,,62,64,58,53,56,50
2017,Winter,B,Female,Junior,3.76,26,42,78,74,88,73,68,68
2017,Winter,B,Male,Junior,4,25,40,98,98,94,82,94,88
2017,Winter,B,Female,Junior,,,33,70,86,84,36,48,43
2017,Winter,B,Male,Junior,3.56,21,,84,84,70,69,66,63
2017,Winter,B,Male,Freshman,3.48,20,27,42,24,38,,,
2017,Winter,B,Male,Junior,2.67,24,43,84,66,78,55,62,62
2017,Winter,B,Female,Sophomore,2.59,25,,72,56,64,58,52,60
2017,Winter,B,Male,Non-Matriculating,3.07,20,50,88,90,86,82,86,82
2017,Winter,B,Female,Senior,2.62,18,40,68,56,50,42,52,40
2017,Winter,B,Male,Sophomore,3.7,23,35,82,80,70,75,72,70
2017,Winter,B,Male,Junior,3.42,22,28,86,96,98,89,92,90
2017,Winter,B,Female,Sophomore,2.98,17,25,60,22,58,47,16,32
2017,Winter,B,Male,Sophomore,2.4,17,23,50,30,46,24,38,30
2017,Winter,B,Male,Junior,3.41,22,38,50,40,60,45,48,42
2017,Winter,B,Female,Sophomore,2.93,20,,60,38,50,36,16,38
2017,Winter,B,Male,Junior,3.31,25,,72,80,84,40,68,53
2017,Winter,B,Female,Junior,3.43,18,32,66,68,54,58,74,55
2017,Winter,B,Male,Senior,3.91,28,42,96,96,92,93,92,87
2017,Winter,B,Female,Sophomore,4,,33,94,88,88,84,82,82
2017,Winter,B,Male,Sophomore,3.79,17,27,80,92,88,85,86,78
2017,Winter,B,Female,Freshman,3.84,31,40,74,68,58,38,38,55
2017,Winter,B,Male,Sophomore,2.99,20,38,82,64,60,62,44,60
2017,Winter,B,Male,Freshman,3.4,21,28,82,78,94,75,84,82
2017,Winter,B,Male,Sophomore,3.36,23,,76,88,76,67,76,75
2017,Winter,B,Male,Freshman,2.63,24,30,78,60,80,75,74,63
2017,Winter,B,Male,Junior,,,28,96,94,90,82,74,72
2017,Winter,B,Male,Junior,,25,,82,52,40,44,36,55
2017,Winter,B,Female,Sophomore,,,38,44,48,,,,
2017,Winter,B,Female,Sophomore,3.08,19,43,42,58,62,35,48,50
2017,Winter,B,Female,Junior,4,28,43,96,100,94,95,100,82
2017,Winter,B,Male,Senior,3,26,,66,82,96,75,74,63
2017,Winter,B,Male,Sophomore,3.51,23,22,76,84,76,64,74,63
2017,Winter,B,Male,Junior,,,30,86,74,64,,,
2017,Winter,B,Female,Junior,,,27,92,62,70,65,,48
2017,Winter,B,Male,Sophomore,2.8,21,32,70,52,46,45,36,57
2017,Winter,B,Female,Senior,,,,58,72,64,56,46,48
2017,Winter,B,Female,Senior,3.31,28,,66,62,84,62,48,70
2017,Winter,B,Male,Sophomore,2.79,17,30,58,54,50,38,56,48
2017,Winter,B,Male,Senior,2.86,19,20,42,62,64,62,50,47
2017,Winter,B,Male,Junior,3.61,22,40,82,62,66,71,60,63
2017,Winter,B,Male,Junior,3.14,19,40,68,56,54,51,36,50
2017,Winter,B,Female,Freshman,2.55,21,38,78,64,60,42,52,
2017,Winter,B,Male,Sophomore,3.57,24,25,76,76,90,76,78,70
2017,Winter,B,Female,Sophomore,3.33,22,40,78,78,80,75,70,75
2017,Winter,B,Female,Junior,3.6,28,,46,62,68,47,72,55
2017,Winter,B,Male,Freshman,2.73,19,42,68,48,72,47,54,60
2017,Winter,B,Female,Freshman,2.9,17,32,62,66,66,45,58,48
2017,Winter,B,Male,Sophomore,3,24,42,42,44,58,56,44,
2017,Winter,C,Male,Junior,2.93,20,30,68,78,70,64,64,67
2017,Winter,C,Female,Junior,3.37,17,35,74,80,74,60,72,60
2017,Winter,C,Male,Sophomore,3.74,20,37,82,58,88,85,88,67
2017,Winter,C,Male,Sophomore,3.44,21,35,64,64,64,45,48,57
2017,Winter,C,Male,Senior,,,28,84,74,80,78,76,73
2017,Winter,C,#N/A,#N/A,3.14,27,,80,64,,,,
2017,Winter,C,Male,Junior,3.65,26,,96,88,68,56,80,67
2017,Winter,C,Male,Junior,3.32,22,28,60,60,72,35,68,47
2017,Winter,C,Female,Sophomore,2.98,20,47,82,68,66,85,86,68
2017,Winter,C,Male,Sophomore,3.23,25,,64,56,78,55,68,42
2017,Winter,C,Male,Freshman,2.62,20,27,56,38,62,49,50,45
2017,Winter,C,Female,Freshman,2.73,20,43,48,66,66,45,46,45
2017,Winter,C,Male,Sophomore,2.87,17,18,62,60,68,69,58,48
2017,Winter,C,Female,Junior,3.95,24,20,74,72,78,69,84,62
2017,Winter,C,Male,Sophomore,3.1,23,32,84,88,98,87,92,85
2017,Winter,C,Female,Sophomore,3.65,19,33,42,34,32,38,,27
2017,Winter,C,Male,Sophomore,3.06,26,68,92,84,94,84,86,80
2017,Winter,C,Male,Sophomore,3.16,20,33,92,86,90,82,90,80
2017,Winter,C,Male,Sophomore,3.11,18,43,70,56,,,16,
2017,Winter,C,Male,Senior,,,,82,46,58,35,30,52
2017,Winter,C,Male,Junior,3.56,20,22,66,74,60,75,74,57
2017,Winter,C,Female,Senior,3.85,29,42,82,78,74,60,82,78
2017,Winter,C,Female,Senior,3.48,18,42,82,86,92,75,94,87
2017,Winter,C,Male,Sophomore,2.87,30,32,60,52,58,38,,
2017,Winter,C,Female,Senior,3.81,21,18,56,30,50,,,
2017,Winter,C,Female,Sophomore,3.53,18,33,62,38,84,40,44,50
2017,Winter,C,Male,Junior,2.52,26,33,74,72,52,53,66,60
2017,Winter,C,Female,Sophomore,3.64,21,33,56,52,62,27,,43
2017,Winter,C,Male,Senior,,,33,88,90,86,84,80,82
2017,Winter,C,Female,Junior,2.32,25,42,96,64,62,56,64,72
2017,Winter,C,Male,Junior,3.48,21,22,76,82,76,64,82,55
2017,Winter,C,Male,Senior,3.18,25,42,94,96,96,93,94,87
2017,Winter,C,Male,Junior,3.05,22,32,70,50,38,51,32,40
2017,Winter,C,Male,Senior,,16,33,46,36,66,38,62,45
2017,Winter,C,Female,Sophomore,3.59,20,22,46,64,56,42,58,47
2017,Winter,C,Male,Junior,2.26,25,45,,,70,44,40,52
2017,Winter,C,Female,Sophomore,2.85,18,32,52,32,36,25,28,28
2017,Winter,C,Female,Junior,3.39,21,28,52,44,48,36,42,27
2017,Winter,C,Female,Sophomore,3.61,21,37,84,68,96,65,74,70
2017,Winter,C,Female,Sophomore,3.75,18,40,68,56,84,35,82,65
2017,Winter,C,Female,Junior,3.26,23,43,90,72,82,36,58,72
2017,Winter,C,Male,Sophomore,3.36,21,23,54,34,42,42,,38
2017,Winter,C,Female,Junior,2.19,22,,82,66,70,69,,
2017,Winter,C,Male,Senior,,,30,68,76,80,69,72,63
2017,Winter,C,Male,Junior,3.43,19,25,68,72,78,71,90,73
2017,Winter,C,Female,Freshman,3.14,24,30,44,,,27,,
2017,Winter,C,Male,Junior,3.03,26,60,92,94,98,89,70,88
2017,Winter,C,Male,Junior,4,26,52,96,86,94,84,90,90
2017,Winter,C,Female,Senior,,,35,66,46,52,51,64,52
2017,Winter,C,Male,Freshman,3.14,20,30,62,42,64,27,40,30
2017,Winter,C,Female,Sophomore,3.28,27,43,88,94,80,55,86,70
2017,Winter,C,Female,Senior,3.42,20,18,70,74,86,44,66,62
2017,Winter,C,Male,Junior,3.53,19,32,88,82,82,78,88,83
2017,Winter,C,Female,Senior,,28,35,84,62,76,67,72,72
2017,Winter,C,Male,Junior,3.51,26,40,64,64,86,60,68,65
