"","Year","Semester","Instructor","Gender","Class","Pretest","Final","Exam1","Exam2","Exam3","Exam4","Exam5","Average","HSACT"
"1",2017,"Winter","A","Female","Freshman",38,47,74,44,56,53,36,51.6666666666667,3.22388888888889
"2",2017,"Winter","A","Male","Junior",52,77,88,88,90,85,88,86,2.38055555555556
"3",2017,"Winter","A","Male","Senior",52,88,90,100,90,80,84,88.6666666666667,3.18222222222222
"4",2017,"Winter","A","Male","Junior",33,63,74,64,78,58,56,65.5,2.92777777777778
"5",2017,"Winter","A","Male","Sophomore",23,80,72,84,94,73,86,81.5,2.79166666666667
"6",2017,"Winter","A","Female","Junior",37,67,80,88,84,73,76,78,3.00666666666667
"7",2017,"Winter","A","Female","Sophomore",32,78,88,84,80,76,82,81.3333333333333,3.24277777777778
"8",2017,"Winter","A","Male","Freshman",27,33,56,42,58,36,32,42.8333333333333,2.34722222222222
"9",2017,"Winter","A","Male","Sophomore",37,28,60,66,74,42,32,50.3333333333333,2.52
"10",2017,"Winter","A","Male","Senior",27,48,60,64,78,33,34,52.8333333333333,2.44444444444444
"11",2017,"Winter","A","Female","Junior",37,58,68,56,56,42,40,53.3333333333333,2.50611111111111
"12",2017,"Winter","A","Male","Sophomore",32,38,76,80,52,31,82,59.8333333333333,3.13277777777778
"13",2017,"Winter","A","Male","Sophomore",38,75,90,78,92,78,82,82.5,2.88277777777778
"14",2017,"Winter","A","Male","Junior",32,32,68,48,74,51,44,52.8333333333333,3.12777777777778
"15",2017,"Winter","A","Male","Sophomore",40,45,74,46,68,36,34,50.5,2.99166666666667
"16",2017,"Winter","A","Male","Senior",43,82,88,66,94,65,66,76.8333333333333,3.20333333333333
"17",2017,"Winter","A","Male","Senior",65,92,92,100,96,89,92,93.5,2.97611111111111
"18",2017,"Winter","A","Male","Junior",28,88,96,80,78,75,68,80.8333333333333,3.29388888888889
"19",2017,"Winter","A","Female","Senior",30,82,86,82,90,89,76,84.1666666666667,2.77444444444444
"20",2017,"Winter","A","Male","Junior",53,80,90,92,96,93,84,89.1666666666667,3.18277777777778
"21",2017,"Winter","A","Male","Sophomore",37,72,78,76,72,69,74,73.5,2.97555555555556
"22",2017,"Winter","A","Male","Senior",53,65,86,94,60,71,64,73.3333333333333,3.40444444444444
"23",2017,"Winter","A","Female","Sophomore",27,52,76,72,78,51,34,60.5,3.2
"24",2017,"Winter","A","Male","Junior",22,62,64,84,74,56,76,69.3333333333333,2.84166666666667
"25",2017,"Winter","A","Male","Junior",37,35,58,70,52,58,52,54.1666666666667,2.89111111111111
"26",2017,"Winter","A","Male","Sophomore",33,67,66,68,82,64,68,69.1666666666667,2.93222222222222
"27",2017,"Winter","A","Male","Sophomore",32,68,86,86,92,71,80,80.5,2.84611111111111
"28",2017,"Winter","A","Female","Sophomore",28,77,92,94,86,69,84,83.6666666666667,3.16888888888889
"29",2017,"Winter","A","Male","Junior",50,82,90,84,80,75,76,81.1666666666667,3.34
"30",2017,"Winter","A","Male","Junior",40,90,92,82,92,78,96,88.3333333333333,3.18888888888889
"31",2017,"Winter","A","Male","Junior",35,40,72,70,56,40,36,52.3333333333333,2.55944444444444
"32",2017,"Winter","A","Male","Senior",38,58,70,74,78,56,76,68.6666666666667,2.86277777777778
"33",2017,"Winter","A","Male","Freshman",33,82,90,84,92,75,72,82.5,2.78611111111111
"34",2017,"Winter","A","Male","Junior",37,93,94,88,94,96,88,92.1666666666667,3.08833333333333
"35",2017,"Winter","A","Male","Junior",42,75,90,86,82,84,76,82.1666666666667,2.78666666666667
"36",2017,"Winter","A","Female","Senior",57,82,96,88,92,82,84,87.3333333333333,3.13888888888889
"37",2017,"Winter","A","Male","Sophomore",40,92,90,86,94,89,80,88.5,3.23777777777778
"38",2017,"Winter","A","Female","Senior",40,62,82,92,84,38,66,70.6666666666667,2.76222222222222
"39",2017,"Winter","A","Male","Sophomore",40,73,94,88,70,55,64,74,3.06888888888889
"40",2017,"Winter","A","Male","Freshman",27,52,84,78,84,44,68,68.3333333333333,2.85055555555556
"41",2017,"Winter","A","Male","Senior",30,65,86,76,86,82,76,78.5,2.78555555555556
"42",2017,"Winter","A","Male","Junior",27,75,88,88,94,64,52,76.8333333333333,2.85277777777778
"43",2017,"Winter","A","Male","Freshman",40,88,94,94,76,80,70,83.6666666666667,2.49277777777778
"44",2017,"Winter","A","Male","Freshman",47,67,76,72,74,69,70,71.3333333333333,3.06055555555556
"45",2017,"Winter","A","Male","Sophomore",35,58,70,56,48,36,40,51.3333333333333,2.69166666666667
"46",2017,"Winter","A","Male","Sophomore",25,53,76,84,88,53,88,73.6666666666667,3.02666666666667
"47",2017,"Winter","A","Female","Junior",40,52,70,56,70,73,58,63.1666666666667,2.89722222222222
"48",2017,"Winter","B","Male","Sophomore",38,87,92,86,88,91,90,89,3.09277777777778
"49",2017,"Winter","B","Female","Sophomore",37,33,48,50,56,35,38,43.3333333333333,2.91166666666667
"50",2017,"Winter","B","Male","Freshman",42,75,76,88,78,56,76,74.8333333333333,2.77166666666667
"51",2017,"Winter","B","Female","Junior",43,75,86,84,78,62,72,76.1666666666667,2.95333333333333
"52",2017,"Winter","B","Male","Freshman",30,58,70,78,84,69,72,71.8333333333333,3.255
"53",2017,"Winter","B","Female","Junior",65,88,88,90,100,78,80,87.3333333333333,3.37888888888889
"54",2017,"Winter","B","Male","Sophomore",45,87,92,92,80,85,92,88,3.18388888888889
"55",2017,"Winter","B","Female","Sophomore",52,82,90,92,80,76,76,82.6666666666667,3.48
"56",2017,"Winter","B","Male","Sophomore",40,40,58,70,64,71,58,60.1666666666667,3.00166666666667
"57",2017,"Winter","B","Male","Sophomore",48,77,88,92,92,82,98,88.1666666666667,3.305
"58",2017,"Winter","B","Male","Sophomore",30,77,92,82,86,76,80,82.1666666666667,3.14722222222222
"59",2017,"Winter","B","Male","Junior",27,55,70,70,72,60,72,66.5,2.48833333333333
"60",2017,"Winter","B","Male","Sophomore",30,48,68,74,58,42,52,57,2.96222222222222
"61",2017,"Winter","B","Male","Freshman",52,80,94,94,90,71,82,85.1666666666667,3.40444444444444
"62",2017,"Winter","B","Female","Sophomore",33,73,88,92,84,65,90,82,3.28388888888889
"63",2017,"Winter","B","Male","Junior",30,47,58,60,76,40,66,57.8333333333333,2.49111111111111
"64",2017,"Winter","B","Male","Senior",40,67,94,82,66,73,78,76.6666666666667,2.98388888888889
"65",2017,"Winter","B","Male","Sophomore",40,67,78,82,74,67,70,73,2.77833333333333
"66",2017,"Winter","B","Female","Freshman",33,63,70,50,72,55,56,61,2.98277777777778
"67",2017,"Winter","B","Female","Junior",55,53,64,52,80,55,44,58,2.51
"68",2017,"Winter","B","Female","Junior",42,68,78,74,88,73,68,74.8333333333333,3.32444444444444
"69",2017,"Winter","B","Male","Junior",40,88,98,98,94,82,94,92.3333333333333,3.38888888888889
"70",2017,"Winter","B","Male","Junior",43,62,84,66,78,55,62,67.8333333333333,2.66833333333333
"71",2017,"Winter","B","Female","Senior",40,40,68,56,50,42,52,51.3333333333333,2.31
"72",2017,"Winter","B","Male","Sophomore",35,70,82,80,70,75,72,74.8333333333333,3.12777777777778
"73",2017,"Winter","B","Male","Junior",28,90,86,96,98,89,92,91.8333333333333,2.93222222222222
"74",2017,"Winter","B","Female","Sophomore",25,32,60,22,58,47,16,39.1666666666667,2.43444444444444
"75",2017,"Winter","B","Male","Sophomore",23,30,50,30,46,24,38,36.3333333333333,2.14444444444444
"76",2017,"Winter","B","Male","Junior",38,42,50,40,60,45,48,47.5,2.92722222222222
"77",2017,"Winter","B","Female","Junior",32,55,66,68,54,58,74,62.5,2.715
"78",2017,"Winter","B","Male","Senior",42,87,96,96,92,93,92,92.6666666666667,3.51055555555556
"79",2017,"Winter","B","Male","Sophomore",27,78,80,92,88,85,86,84.8333333333333,2.83944444444444
"80",2017,"Winter","B","Female","Freshman",40,55,74,68,58,38,38,55.1666666666667,3.64222222222222
"81",2017,"Winter","B","Male","Sophomore",38,60,82,64,60,62,44,62,2.60611111111111
"82",2017,"Winter","B","Male","Freshman",28,82,82,78,94,75,84,82.5,2.86666666666667
"83",2017,"Winter","B","Male","Freshman",30,63,78,60,80,75,74,71.6666666666667,2.64833333333333
"84",2017,"Winter","B","Female","Sophomore",43,50,42,58,62,35,48,49.1666666666667,2.59555555555556
"85",2017,"Winter","B","Female","Junior",43,82,96,100,94,95,100,94.5,3.55555555555556
"86",2017,"Winter","B","Male","Sophomore",22,63,76,84,76,64,74,72.8333333333333,3.03277777777778
"87",2017,"Winter","B","Male","Sophomore",32,57,70,52,46,45,36,51,2.56666666666667
"88",2017,"Winter","B","Male","Sophomore",30,48,58,54,50,38,56,50.6666666666667,2.33944444444444
"89",2017,"Winter","B","Male","Senior",20,47,42,62,64,62,50,54.5,2.48555555555556
"90",2017,"Winter","B","Male","Junior",40,63,82,62,66,71,60,67.3333333333333,3.02722222222222
"91",2017,"Winter","B","Male","Junior",40,50,68,56,54,51,36,52.5,2.62555555555556
"92",2017,"Winter","B","Male","Sophomore",25,70,76,76,90,76,78,77.6666666666667,3.11833333333333
"93",2017,"Winter","B","Female","Sophomore",40,75,78,78,80,75,70,76,2.88722222222222
"94",2017,"Winter","B","Male","Freshman",42,60,68,48,72,47,54,58.1666666666667,2.42055555555556
"95",2017,"Winter","B","Female","Freshman",32,48,62,66,66,45,58,57.5,2.39444444444444
"96",2017,"Winter","C","Male","Junior",30,67,68,78,70,64,64,68.5,2.57611111111111
"97",2017,"Winter","C","Female","Junior",35,60,74,80,74,60,72,70,2.62944444444444
"98",2017,"Winter","C","Male","Sophomore",37,67,82,58,88,85,88,78,2.98111111111111
"99",2017,"Winter","C","Male","Sophomore",35,57,64,64,64,45,48,57,2.88666666666667
"100",2017,"Winter","C","Male","Junior",28,47,60,60,72,35,68,57,2.88222222222222
"101",2017,"Winter","C","Female","Sophomore",47,68,82,68,66,85,86,75.8333333333333,2.60111111111111
"102",2017,"Winter","C","Male","Freshman",27,45,56,38,62,49,50,50,2.42111111111111
"103",2017,"Winter","C","Female","Freshman",43,45,48,66,66,45,46,52.6666666666667,2.47611111111111
"104",2017,"Winter","C","Male","Sophomore",18,48,62,60,68,69,58,60.8333333333333,2.37944444444444
"105",2017,"Winter","C","Female","Junior",20,62,74,72,78,69,84,73.1666666666667,3.30833333333333
"106",2017,"Winter","C","Male","Sophomore",32,85,84,88,98,87,92,89,2.82777777777778
"107",2017,"Winter","C","Male","Sophomore",68,80,92,84,94,84,86,86.6666666666667,2.97444444444444
"108",2017,"Winter","C","Male","Sophomore",33,80,92,86,90,82,90,86.6666666666667,2.69111111111111
"109",2017,"Winter","C","Male","Junior",22,57,66,74,60,75,74,67.6666666666667,2.89111111111111
"110",2017,"Winter","C","Female","Senior",42,78,82,78,74,60,82,75.6666666666667,3.53611111111111
"111",2017,"Winter","C","Female","Senior",42,87,82,86,92,75,94,86,2.74
"112",2017,"Winter","C","Female","Sophomore",33,50,62,38,84,40,44,53,2.765
"113",2017,"Winter","C","Male","Junior",33,60,74,72,52,53,66,62.8333333333333,2.70444444444444
"114",2017,"Winter","C","Female","Junior",42,72,96,64,62,56,64,69,2.54888888888889
"115",2017,"Winter","C","Male","Junior",22,55,76,82,76,64,82,72.5,2.90666666666667
"116",2017,"Winter","C","Male","Senior",42,87,94,96,96,93,94,93.3333333333333,2.97888888888889
"117",2017,"Winter","C","Male","Junior",32,40,70,50,38,51,32,46.8333333333333,2.74722222222222
"118",2017,"Winter","C","Female","Sophomore",22,47,46,64,56,42,58,52.1666666666667,2.90611111111111
"119",2017,"Winter","C","Female","Sophomore",32,28,52,32,36,25,28,33.5,2.425
"120",2017,"Winter","C","Female","Junior",28,27,52,44,48,36,42,41.5,2.86166666666667
"121",2017,"Winter","C","Female","Sophomore",37,70,84,68,96,65,74,76.1666666666667,2.97166666666667
"122",2017,"Winter","C","Female","Sophomore",40,65,68,56,84,35,82,65,2.875
"123",2017,"Winter","C","Female","Junior",43,72,90,72,82,36,58,68.3333333333333,2.90777777777778
"124",2017,"Winter","C","Male","Junior",25,73,68,72,78,71,90,75.3333333333333,2.77055555555556
"125",2017,"Winter","C","Male","Junior",60,88,92,94,98,89,70,88.5,2.95944444444444
"126",2017,"Winter","C","Male","Junior",52,90,96,86,94,84,90,90,3.44444444444444
"127",2017,"Winter","C","Male","Freshman",30,30,62,42,64,27,40,44.1666666666667,2.68111111111111
"128",2017,"Winter","C","Female","Sophomore",43,70,88,94,80,55,86,78.8333333333333,3.14
"129",2017,"Winter","C","Female","Senior",18,62,70,74,86,44,66,67,2.82111111111111
"130",2017,"Winter","C","Male","Junior",32,83,88,82,82,78,88,83.5,2.82055555555556
"131",2017,"Winter","C","Male","Junior",40,65,64,64,86,60,68,67.8333333333333,3.19944444444444
"132",2017,"Winter","C","Male","Junior",57,87,82,78,80,91,82,83.3333333333333,3.13555555555556
"133",2017,"Winter","C","Male","Sophomore",38,52,86,78,70,36,76,66.3333333333333,2.88111111111111
"134",2017,"Winter","C","Male","Sophomore",37,68,78,84,82,65,76,75.5,2.98833333333333
"135",2017,"Winter","C","Female","Sophomore",38,62,70,60,80,62,62,66,3.27388888888889
"136",2017,"Winter","C","Female","Sophomore",33,43,68,54,58,53,36,52,3.34944444444444
"137",2017,"Winter","C","Male","Senior",22,77,86,86,88,80,82,83.1666666666667,3.30444444444444
"138",2017,"Winter","C","Male","Junior",43,67,74,62,56,75,72,67.6666666666667,2.91111111111111
"139",2017,"Winter","C","Female","Freshman",33,50,68,62,66,51,48,57.5,2.66
"140",2017,"Winter","C","Male","Senior",53,68,84,78,70,82,80,77,2.94888888888889
"141",2017,"Winter","C","Female","Senior",38,75,82,78,96,69,82,80.3333333333333,3.3
"142",2017,"Winter","C","Male","Junior",42,82,74,74,92,58,86,77.6666666666667,3.13166666666667
"143",2017,"Winter","C","Male","Junior",23,55,68,68,88,62,76,69.5,3.36388888888889
"144",2017,"Winter","C","Male","Freshman",37,47,64,68,62,31,40,52,2.61222222222222
"145",2017,"Winter","C","Female","Senior",37,60,82,64,84,65,74,71.5,3.14777777777778
"146",2017,"Winter","C","Female","Sophomore",35,63,88,70,84,45,78,71.3333333333333,3.47055555555556
"147",2017,"Winter","C","Male","Junior",33,37,92,90,62,82,42,67.5,2.46888888888889
"148",2017,"Winter","C","Female","Junior",28,38,46,38,58,38,36,42.3333333333333,2.565
"149",2017,"Winter","C","Female","Freshman",28,55,78,50,80,69,60,65.3333333333333,3.08
"150",2017,"Winter","C","Male","Senior",28,82,86,94,88,78,84,85.3333333333333,2.76555555555556
"151",2017,"Winter","C","Female","Junior",25,55,80,88,84,69,72,74.6666666666667,3.05444444444444
"152",2017,"Winter","C","Male","Junior",32,80,88,90,84,82,84,84.6666666666667,3.16222222222222
"153",2017,"Winter","C","Male","Sophomore",33,60,64,66,58,58,50,59.3333333333333,3.18277777777778
"154",2017,"Winter","C","Female","Junior",25,57,64,70,56,53,64,60.6666666666667,2.98666666666667
"155",2017,"Winter","C","Male","Sophomore",25,90,90,90,94,87,80,88.5,3.18722222222222
"156",2017,"Winter","C","Male","Junior",40,35,66,48,58,44,34,47.5,2.61777777777778
"157",2017,"Winter","C","Female","Sophomore",48,77,86,88,84,69,88,82,3.17388888888889
"158",2017,"Winter","C","Male","Sophomore",32,70,86,68,80,78,76,76.3333333333333,2.93277777777778
"159",2017,"Winter","C","Female","Sophomore",37,35,54,40,64,49,50,48.6666666666667,3.00833333333333
"160",2017,"Winter","C","Male","Freshman",30,48,56,42,52,51,46,49.1666666666667,2.80722222222222
"161",2017,"Winter","C","Female","Junior",33,73,84,70,72,69,82,75,2.95611111111111
"162",2017,"Winter","C","Male","Sophomore",27,60,70,70,68,44,64,62.6666666666667,3.11388888888889
"163",2017,"Winter","C","Female","Junior",45,53,64,62,52,55,84,61.6666666666667,3.12777777777778
"164",2017,"Winter","C","Female","Junior",23,28,52,32,50,42,48,42,2.52555555555556
"165",2017,"Winter","C","Male","Junior",37,63,80,78,70,62,80,72.1666666666667,2.35555555555556
"166",2017,"Winter","C","Male","Sophomore",30,75,94,86,78,76,80,81.5,3.27777777777778
"167",2017,"Winter","C","Female","Sophomore",58,80,90,92,84,76,96,86.3333333333333,3.32833333333333
"168",2017,"Winter","C","Male","Junior",40,68,76,58,90,45,74,68.5,3.08222222222222
"169",2017,"Winter","C","Male","Sophomore",33,58,58,52,52,62,60,57,2.79944444444444
"170",2017,"Winter","C","Male","Freshman",32,42,80,56,58,60,78,62.3333333333333,3.18777777777778
"171",2017,"Winter","A","Female","Sophomore",40,52,76,72,82,49,60,65.1666666666667,3.455
"172",2017,"Winter","A","Female","Senior",37,68,62,84,90,73,66,73.8333333333333,3.20333333333333
"173",2017,"Winter","A","Male","Sophomore",32,95,98,98,94,87,90,93.6666666666667,3.38888888888889
"174",2017,"Winter","A","Female","Sophomore",48,83,88,90,92,89,82,87.3333333333333,3.38
"175",2017,"Winter","A","Male","Junior",38,72,98,90,96,89,80,87.5,3.22944444444444
"176",2017,"Winter","A","Female","Sophomore",37,77,86,80,78,80,74,79.1666666666667,3.29
"177",2017,"Winter","A","Male","Sophomore",45,45,80,70,62,56,44,59.5,2.83166666666667
"178",2017,"Winter","A","Male","Sophomore",47,68,86,92,94,87,90,86.1666666666667,2.72666666666667
"179",2017,"Winter","A","Male","Junior",47,67,92,82,86,76,74,79.5,3.26611111111111
"180",2017,"Winter","A","Male","Sophomore",50,78,94,78,86,91,94,86.8333333333333,3.42444444444444
"181",2017,"Winter","A","Female","Sophomore",40,78,86,80,74,69,70,76.1666666666667,3.02333333333333
"182",2017,"Winter","A","Male","Senior",53,87,96,88,88,93,90,90.3333333333333,2.61333333333333
"183",2017,"Winter","A","Male","Sophomore",18,67,88,76,78,69,60,73,2.14944444444444
"184",2017,"Winter","A","Male","Senior",38,77,90,90,86,78,90,85.1666666666667,2.86611111111111
"185",2017,"Winter","A","Male","Sophomore",35,73,86,88,94,78,86,84.1666666666667,2.80222222222222
"186",2017,"Winter","A","Male","Sophomore",23,77,72,72,82,58,54,69.1666666666667,2.59055555555556
"187",2017,"Winter","A","Female","Freshman",43,80,80,84,88,58,72,77,3.14388888888889
"188",2017,"Winter","A","Female","Junior",48,35,50,62,68,38,48,50.1666666666667,2.52
"189",2017,"Winter","A","Female","Sophomore",43,57,56,80,70,58,62,63.8333333333333,3.30833333333333
"190",2017,"Winter","A","Female","Freshman",30,50,76,50,48,55,62,56.8333333333333,2.96222222222222
"191",2017,"Winter","A","Female","Sophomore",27,32,50,50,54,42,30,43,3.08222222222222
"192",2017,"Winter","A","Male","Sophomore",35,32,42,38,42,33,30,36.1666666666667,3.10777777777778
"193",2017,"Winter","A","Female","Sophomore",23,30,46,24,32,24,36,32,2.47888888888889
"194",2017,"Winter","A","Male","Sophomore",40,65,88,62,90,73,62,73.3333333333333,3.23388888888889
"195",2017,"Winter","A","Female","Freshman",33,50,84,48,70,53,60,60.8333333333333,2.71611111111111
"196",2017,"Winter","A","Male","Sophomore",40,83,98,96,92,82,92,90.5,3.19055555555556
"197",2017,"Winter","A","Male","Junior",33,85,94,94,94,80,88,89.1666666666667,3.12277777777778
"198",2017,"Winter","A","Female","Junior",35,83,86,88,88,80,88,85.5,3.08166666666667
"199",2017,"Winter","A","Female","Sophomore",30,70,70,76,82,69,56,70.5,3.05166666666667
"200",2017,"Winter","A","Female","Freshman",33,53,76,56,66,64,46,60.1666666666667,2.78055555555556
"201",2017,"Winter","A","Female","Senior",25,50,80,48,82,62,58,63.3333333333333,2.45055555555556
"202",2017,"Winter","A","Male","Sophomore",32,90,86,88,98,91,86,89.8333333333333,2.45555555555556
"203",2017,"Winter","A","Male","Sophomore",32,68,64,76,92,67,80,74.5,3.27333333333333
"204",2017,"Winter","A","Male","Sophomore",33,58,78,86,84,53,60,69.8333333333333,2.76611111111111
"205",2017,"Winter","A","Female","Freshman",32,45,54,42,44,40,24,41.5,2.34944444444444
"206",2017,"Winter","A","Female","Junior",45,80,92,96,94,85,78,87.5,3.44444444444444
"207",2017,"Winter","A","Male","Sophomore",20,95,88,92,98,93,86,92,2.76666666666667
"208",2017,"Winter","A","Female","Sophomore",38,65,90,82,66,65,60,71.3333333333333,3.11888888888889
"209",2017,"Winter","A","Female","Sophomore",38,65,78,80,88,78,52,73.5,3.03666666666667
"210",2017,"Winter","A","Male","Freshman",30,52,82,72,56,42,56,60,2.76722222222222
"211",2017,"Winter","A","Male","Junior",30,52,62,52,68,53,54,56.8333333333333,2.05888888888889
"212",2017,"Winter","A","Male","Junior",33,55,96,86,92,75,80,80.6666666666667,3.23833333333333
"213",2017,"Winter","A","Male","Sophomore",65,98,100,96,98,98,100,98.3333333333333,3.15777777777778
"214",2017,"Winter","A","Female","Senior",52,90,94,100,98,100,94,96,2.50111111111111
"215",2017,"Winter","A","Male","Junior",35,53,88,62,70,53,70,66,3.19444444444444
"216",2017,"Winter","A","Female","Senior",43,72,90,90,86,76,64,79.6666666666667,3.50055555555556
"217",2017,"Winter","A","Male","Freshman",35,63,54,62,74,42,48,57.1666666666667,3.04555555555556
"218",2017,"Winter","A","Male","Senior",18,72,84,88,96,87,96,87.1666666666667,2.75055555555556
"219",2017,"Winter","A","Male","Senior",57,75,96,94,84,84,94,87.8333333333333,2.39166666666667
"220",2017,"Winter","A","Male","Junior",32,80,72,86,86,87,82,82.1666666666667,2.81666666666667
"221",2017,"Winter","A","Male","Sophomore",33,58,76,84,82,64,76,73.3333333333333,2.58944444444444
"222",2017,"Winter","A","Male","Junior",53,57,68,52,62,51,44,55.6666666666667,2.49611111111111
"223",2017,"Winter","A","Male","Junior",43,68,86,76,74,47,68,69.8333333333333,2.98222222222222
"224",2017,"Winter","A","Male","Junior",47,78,94,96,86,67,80,83.5,3.17166666666667
"225",2017,"Winter","A","Male","Sophomore",28,38,68,64,52,35,32,48.1666666666667,2.92944444444444
"226",2017,"Winter","A","Male","Junior",55,85,88,90,88,91,88,88.3333333333333,3.61777777777778
"227",2017,"Winter","A","Male","Sophomore",43,52,62,66,68,36,38,53.6666666666667,2.63777777777778
"228",2017,"Winter","A","Male","Sophomore",20,67,74,68,90,75,88,77,2.70055555555556
"229",2017,"Winter","A","Male","Junior",27,80,96,86,98,85,88,88.8333333333333,3.19444444444444
"230",2017,"Winter","C","Female","Sophomore",52,83,82,92,92,84,98,88.5,2.55388888888889
"231",2017,"Winter","C","Female","Senior",38,67,74,92,92,75,78,79.6666666666667,3.00722222222222
"232",2017,"Winter","C","Female","Junior",60,68,78,72,84,58,72,72,3.03722222222222
"233",2017,"Winter","C","Male","Junior",35,78,76,88,92,60,80,79,2.54777777777778
"234",2017,"Winter","C","Female","Senior",28,57,70,60,56,36,60,56.5,3.21333333333333
"235",2017,"Winter","C","Male","Junior",23,42,56,72,70,55,56,58.5,2.46555555555556
"236",2017,"Winter","C","Male","Senior",30,72,72,86,70,78,68,74.3333333333333,2.86777777777778
"237",2017,"Winter","C","Female","Senior",23,53,64,70,64,53,74,63,2.64722222222222
"238",2017,"Winter","C","Male","Sophomore",22,42,48,40,48,31,34,40.5,2.61111111111111
"239",2017,"Winter","C","Male","Senior",52,75,80,88,74,75,92,80.6666666666667,3.07944444444444
"240",2017,"Winter","C","Female","Senior",32,72,72,84,88,67,80,77.1666666666667,3.09833333333333
"241",2017,"Winter","C","Male","Senior",52,68,98,88,68,58,56,72.6666666666667,2.79277777777778
"242",2017,"Winter","C","Female","Junior",45,53,88,56,52,53,28,55,3.05444444444444
"243",2017,"Winter","C","Male","Senior",48,92,100,98,100,95,96,96.8333333333333,3.70222222222222
"244",2017,"Winter","C","Male","Senior",27,68,80,84,80,73,88,78.8333333333333,2.85277777777778
"245",2017,"Winter","C","Male","Junior",33,53,66,68,66,49,82,64,3.00222222222222
"246",2017,"Winter","C","Male","Freshman",25,27,54,36,46,29,22,35.6666666666667,2.86333333333333
"247",2017,"Winter","C","Female","Senior",43,57,78,72,76,56,50,64.8333333333333,3.10388888888889
"248",2017,"Winter","C","Female","Senior",45,73,78,74,86,49,62,70.3333333333333,3.19777777777778
"249",2017,"Winter","C","Male","Senior",30,83,76,84,94,85,90,85.3333333333333,2.83
"250",2017,"Winter","C","Female","Senior",37,82,82,84,76,69,78,78.5,3.37944444444444
"251",2017,"Winter","C","Female","Junior",20,42,58,66,76,49,68,59.8333333333333,3
"252",2017,"Winter","C","Female","Senior",35,47,64,56,48,31,42,48,3.05666666666667
"253",2017,"Winter","C","Male","Senior",38,67,80,72,68,58,62,67.8333333333333,2.48
"254",2017,"Winter","C","Male","Senior",35,62,66,76,82,55,82,70.5,2.77722222222222
"255",2017,"Winter","C","Male","Sophomore",43,57,66,68,64,53,40,58,3.08388888888889
"256",2017,"Winter","C","Male","Senior",55,68,84,56,62,71,54,65.8333333333333,3.09333333333333
"257",2017,"Winter","C","Male","Junior",42,80,92,90,94,89,82,87.8333333333333,2.73555555555556
"258",2017,"Winter","C","Female","Junior",35,60,72,60,78,65,74,68.1666666666667,3.17333333333333
"259",2017,"Winter","C","Male","Senior",50,82,92,88,86,89,94,88.5,3.03111111111111
"260",2017,"Winter","C","Male","Senior",60,90,100,98,96,87,72,90.5,3.20888888888889
"261",2017,"Winter","C","Male","Junior",35,57,84,74,86,73,76,75,3.00444444444444
"262",2017,"Winter","C","Male","Senior",32,78,90,90,84,84,84,85,2.74055555555556
"263",2017,"Winter","C","Male","Senior",33,68,82,84,82,78,64,76.3333333333333,3.26055555555556
"264",2017,"Winter","C","Male","Junior",35,62,86,54,60,65,48,62.5,3.04888888888889
"265",2017,"Winter","C","Female","Senior",37,67,70,74,78,67,84,73.3333333333333,3.04111111111111
"266",2017,"Winter","C","Male","Senior",48,80,92,82,90,85,78,84.5,3.14222222222222
"267",2017,"Winter","C","Female","Senior",58,97,92,84,94,89,90,91,3.44055555555556
"268",2017,"Winter","C","Male","Sophomore",40,70,74,90,90,80,80,80.6666666666667,3.23833333333333
"269",2017,"Winter","C","Male","Senior",52,70,90,90,82,78,86,82.6666666666667,2.75722222222222
"270",2017,"Winter","C","Female","Senior",53,87,84,98,100,85,86,90,3.33944444444444
"271",2017,"Winter","C","Male","Sophomore",42,77,86,90,88,78,78,82.8333333333333,3.12388888888889
"272",2017,"Winter","C","Male","Senior",45,48,78,60,76,67,38,61.1666666666667,3.73277777777778
"273",2017,"Winter","C","Male","Junior",37,48,70,82,70,45,46,60.1666666666667,2.37666666666667
"274",2017,"Winter","C","Male","Sophomore",37,70,78,66,70,44,52,63.3333333333333,3.01722222222222
"275",2017,"Winter","C","Male","Junior",35,68,92,96,76,87,82,83.5,3.25333333333333
"276",2017,"Winter","C","Male","Junior",32,87,88,88,82,84,82,85.1666666666667,3.09833333333333
"277",2017,"Winter","C","Male","Sophomore",33,48,58,76,78,53,60,62.1666666666667,2.82055555555556
"278",2017,"Winter","C","Male","Sophomore",28,58,66,54,52,58,58,57.6666666666667,3.12833333333333
"279",2017,"Winter","C","Female","Sophomore",33,50,70,86,70,55,72,67.1666666666667,3.02777777777778
"280",2017,"Winter","C","Female","Junior",28,68,76,78,86,80,72,76.6666666666667,2.94777777777778
"281",2017,"Winter","C","Female","Sophomore",35,30,40,38,40,42,30,36.6666666666667,2.72166666666667
"282",2017,"Winter","C","Male","Sophomore",20,33,52,42,34,51,32,40.6666666666667,2.30055555555556
"283",2017,"Winter","C","Female","Junior",33,48,58,76,84,55,54,62.5,3.05333333333333
"284",2017,"Winter","C","Female","Junior",30,60,76,80,88,55,74,72.1666666666667,2.75111111111111
"285",2017,"Winter","C","Female","Sophomore",45,63,82,74,80,75,82,76,3.38888888888889
"286",2017,"Winter","C","Female","Junior",40,73,82,88,90,71,78,80.3333333333333,3.34444444444444
"287",2017,"Winter","C","Male","Junior",27,47,78,72,74,64,60,65.8333333333333,2.40944444444444
